인덱스,자재코드,자재내역,플랜트,특별재고,저장위치,배치,기말수량,기말금액,단가,대분류,소분류,유효기한,남은일,유효기한구간,3평판
581,9305555,[EA]멜라토닝크림105ml,1510,nan,6030.0,QLY,237.0,997488.2183553457,4208.811047912851,멜라(기타),멜라(기타),2027-01-21,317.0,12개월 미만,2187.6666666666665
582,9305555,[EA]멜라토닝크림105ml,1510,nan,6040.0,LLY,30.0,126264.33143738552,4208.811047912851,멜라(기타),멜라(기타),2027-01-21,317.0,12개월 미만,2187.6666666666665
583,9305555,[EA]멜라토닝크림105ml,1510,nan,6080.0,CHZ,265.0,1115334.9276969056,4208.811047912851,멜라(기타),멜라(기타),2027-10-10,579.0,24개월 미만,2187.6666666666665
584,9305555,[EA]멜라토닝크림105ml,1510,nan,6090.0,CHZ,576.0,2424275.163597802,4208.811047912851,멜라(기타),멜라(기타),2027-10-10,579.0,24개월 미만,2187.6666666666665
585,9305555,[EA]멜라토닝크림105ml,1510,nan,6090.0,DHZ,3887.0,16359648.543237252,4208.811047912851,멜라(기타),멜라(기타),2027-10-10,579.0,24개월 미만,2187.6666666666665
586,9305555,[EA]멜라토닝크림105ml,1510,nan,6090.0,LLY,1238.0,5210508.077316109,4208.811047912851,멜라(기타),멜라(기타),2027-01-21,317.0,12개월 미만,2187.6666666666665
587,9305555,[EA]멜라토닝크림105ml,1510,nan,7040.0,JLY,28.0,117846.70934155982,4208.811047912851,멜라(기타),멜라(기타),2026-11-09,244.0,9개월 미만,2187.6666666666665
588,9305555,[EA]멜라토닝크림105ml,1510,nan,7040.0,PLY,95.0,399837.04955172085,4208.811047912851,멜라(기타),멜라(기타),2027-01-21,317.0,12개월 미만,2187.6666666666665
589,9305555,[EA]멜라토닝크림105ml,1510,nan,7040.0,QLY,37.0,155726.00877277547,4208.811047912851,멜라(기타),멜라(기타),2027-01-21,317.0,12개월 미만,2187.6666666666665
590,9305646,[EA]멜라토닝선크림45ml,1510,W,,AEA,0.0,0.0,3299.181818181818,멜라(기타),멜라(기타),2028-06-08,821.0,24개월 이상,757.3333333333334
591,9305646,[EA]멜라토닝선크림45ml,1510,W,,AEA,0.0,0.0,3299.181818181818,멜라(기타),멜라(기타),2028-06-08,821.0,24개월 이상,757.3333333333334
592,9305646,[EA]멜라토닝선크림45ml,1510,W,,AEA,0.0,0.0,3299.181818181818,멜라(기타),멜라(기타),2028-06-08,821.0,24개월 이상,757.3333333333334
593,9305646,[EA]멜라토닝선크림45ml,1510,W,,AEA,0.0,0.0,3299.181818181818,멜라(기타),멜라(기타),2028-06-08,821.0,24개월 이상,757.3333333333334
594,9305646,[EA]멜라토닝선크림45ml,1510,W,,AEY,0.0,0.0,3299.181818181818,멜라(기타),멜라(기타),,,유효기한 없음,757.3333333333334
595,9305646,[EA]멜라토닝선크림45ml,1510,nan,5000.0,AEA,11.0,36291.0,3299.181818181818,멜라(기타),멜라(기타),2028-06-08,821.0,24개월 이상,757.3333333333334
596,9305648,[EA]베리어리페어클렌저150ml,1510,W,,AAZ,0.0,0.0,2780.6458569807037,베리어,베리어,,,유효기한 없음,1956.0
597,9305648,[EA]베리어리페어클렌저150ml,1510,W,,AGA,3.0,8341.937570942111,2780.6458569807037,베리어,베리어,2028-07-22,865.0,24개월 이상,1956.0
598,9305648,[EA]베리어리페어클렌저150ml,1510,W,,BAZ,0.0,0.0,2780.6458569807037,베리어,베리어,,,유효기한 없음,1956.0
599,9305648,[EA]베리어리페어클렌저150ml,1510,T,,BGA,10.0,27806.458569807037,2780.6458569807037,베리어,베리어,2028-07-22,865.0,24개월 이상,1956.0
600,9305648,[EA]베리어리페어클렌저150ml,1510,T,,BGA,8.0,22245.16685584563,2780.6458569807037,베리어,베리어,2028-07-22,865.0,24개월 이상,1956.0
601,9305648,[EA]베리어리페어클렌저150ml,1510,T,,BGA,2.0,5561.291713961407,2780.6458569807037,베리어,베리어,2028-07-22,865.0,24개월 이상,1956.0
602,9305648,[EA]베리어리페어클렌저150ml,1510,T,,BGA,1.0,2780.6458569807037,2780.6458569807037,베리어,베리어,2028-07-22,865.0,24개월 이상,1956.0
603,9305648,[EA]베리어리페어클렌저150ml,1510,T,,BGA,10.0,27806.458569807037,2780.6458569807037,베리어,베리어,2028-07-22,865.0,24개월 이상,1956.0
604,9305648,[EA]베리어리페어클렌저150ml,1510,T,,BGA,5.0,13903.229284903518,2780.6458569807037,베리어,베리어,2028-07-22,865.0,24개월 이상,1956.0
605,9305648,[EA]베리어리페어클렌저150ml,1510,T,,BGA,10.0,27806.458569807037,2780.6458569807037,베리어,베리어,2028-07-22,865.0,24개월 이상,1956.0
606,9305648,[EA]베리어리페어클렌저150ml,1510,W,,BGA,0.0,0.0,2780.6458569807037,베리어,베리어,2028-07-22,865.0,24개월 이상,1956.0
607,9305648,[EA]베리어리페어클렌저150ml,1510,W,,BGA,0.0,0.0,2780.6458569807037,베리어,베리어,2028-07-22,865.0,24개월 이상,1956.0
608,9305648,[EA]베리어리페어클렌저150ml,1510,T,,BGA,3.0,8341.937570942111,2780.6458569807037,베리어,베리어,2028-07-22,865.0,24개월 이상,1956.0
609,9305648,[EA]베리어리페어클렌저150ml,1510,W,,BGA,0.0,0.0,2780.6458569807037,베리어,베리어,2028-07-22,865.0,24개월 이상,1956.0
610,9305648,[EA]베리어리페어클렌저150ml,1510,W,,BGA,0.0,0.0,2780.6458569807037,베리어,베리어,2028-07-22,865.0,24개월 이상,1956.0
611,9305648,[EA]베리어리페어클렌저150ml,1510,W,,BGA,0.0,0.0,2780.6458569807037,베리어,베리어,2028-07-22,865.0,24개월 이상,1956.0
612,9305648,[EA]베리어리페어클렌저150ml,1510,W,,BGA,0.0,0.0,2780.6458569807037,베리어,베리어,2028-07-22,865.0,24개월 이상,1956.0
613,9305648,[EA]베리어리페어클렌저150ml,1510,W,,BGA,0.0,0.0,2780.6458569807037,베리어,베리어,2028-07-22,865.0,24개월 이상,1956.0
614,9305648,[EA]베리어리페어클렌저150ml,1510,W,,DEZ,0.0,0.0,2780.6458569807037,베리어,베리어,2027-06-02,449.0,18개월 미만,1956.0
615,9305648,[EA]베리어리페어클렌저150ml,1510,W,,DEZ,0.0,0.0,2780.6458569807037,베리어,베리어,2027-06-02,449.0,18개월 미만,1956.0
616,9305648,[EA]베리어리페어클렌저150ml,1510,W,,DEZ,0.0,0.0,2780.6458569807037,베리어,베리어,2027-06-02,449.0,18개월 미만,1956.0
617,9305648,[EA]베리어리페어클렌저150ml,1510,nan,5000.0,BGA,343.0,953761.5289443814,2780.6458569807037,베리어,베리어,2028-07-22,865.0,24개월 이상,1956.0
618,9305648,[EA]베리어리페어클렌저150ml,1510,nan,5100.0,0,0.0,0.0,2780.6458569807037,베리어,베리어,,,유효기한 없음,1956.0
619,9305648,[EA]베리어리페어클렌저150ml,1510,nan,5100.0,BGA,0.0,0.0,2780.6458569807037,베리어,베리어,2028-07-22,865.0,24개월 이상,1956.0
620,9305648,[EA]베리어리페어클렌저150ml,1510,nan,5600.0,BGA,0.0,0.0,2780.6458569807037,베리어,베리어,2028-07-22,865.0,24개월 이상,1956.0
621,9305648,[EA]베리어리페어클렌저150ml,1510,nan,6030.0,DEZ,121.0,336458.1486946652,2780.6458569807037,베리어,베리어,2027-06-02,449.0,18개월 미만,1956.0
622,9305648,[EA]베리어리페어클렌저150ml,1510,nan,7060.0,AGA,365.0,1014935.7377979568,2780.6458569807037,베리어,베리어,2028-07-22,865.0,24개월 이상,1956.0
623,9305782,[EA]디더블유이지에프멜라토닝원데이앰플0.7ml(샤쉐),1510,nan,5000.0,LFZ,962.0,162683.0741369553,169.1092246745897,원데이앰플,기타,2027-06-24,471.0,18개월 미만,1518.3333333333333
624,9305782,[EA]디더블유이지에프멜라토닝원데이앰플0.7ml(샤쉐),1510,nan,6030.0,EDZ,803.0,135794.70741369555,169.1092246745897,원데이앰플,기타,2027-04-17,403.0,18개월 미만,1518.3333333333333
625,9305782,[EA]디더블유이지에프멜라토닝원데이앰플0.7ml(샤쉐),1510,nan,7030.0,EDZ,2.0,338.2184493491794,169.1092246745897,원데이앰플,기타,2027-04-17,403.0,18개월 미만,1518.3333333333333
626,9305813,[OEM]Lekarka Moist Shine Mist_B_50ml,1510,nan,5000.0,3K1,164.0,610292.0,3721.2926829268295,기타,기타,2026-11-19,254.0,9개월 미만,0.0
627,9305814,[단종][EX]디더블유이지에프멜라토닝패치(5g*4ea)(썸머에디션),1510,W,,BAZ,60.0,120263.85119326158,2004.397519887693,임가공,임가공,,,유효기한 없음,523.0
628,9305814,[단종][EX]디더블유이지에프멜라토닝패치(5g*4ea)(썸머에디션),1510,nan,5000.0,NLY,58.0,116255.05615348619,2004.397519887693,임가공,임가공,,,유효기한 없음,523.0
629,9305814,[단종][EX]디더블유이지에프멜라토닝패치(5g*4ea)(썸머에디션),1510,nan,5000.0,OMZ,348.0,697530.3369209172,2004.397519887693,임가공,임가공,2026-12-18,283.0,12개월 미만,523.0
630,9305814,[단종][EX]디더블유이지에프멜라토닝패치(5g*4ea)(썸머에디션),1510,nan,5010.0,MMZ,176.0,352773.963500234,2004.397519887693,임가공,임가공,2026-12-11,276.0,12개월 미만,523.0
631,9305814,[단종][EX]디더블유이지에프멜라토닝패치(5g*4ea)(썸머에디션),1510,nan,6030.0,MMZ,472.0,946075.6293869911,2004.397519887693,임가공,임가공,2026-12-11,276.0,12개월 미만,523.0
632,9305814,[단종][EX]디더블유이지에프멜라토닝패치(5g*4ea)(썸머에디션),1510,nan,6090.0,NMZ,290.0,581275.280767431,2004.397519887693,임가공,임가공,2026-12-12,277.0,12개월 미만,523.0
633,9305814,[단종][EX]디더블유이지에프멜라토닝패치(5g*4ea)(썸머에디션),1510,nan,6090.0,OMZ,170.0,340747.5783809078,2004.397519887693,임가공,임가공,2026-12-18,283.0,12개월 미만,523.0
634,9305814,[단종][EX]디더블유이지에프멜라토닝패치(5g*4ea)(썸머에디션),1510,nan,6090.0,PMZ,2700.0,5411873.303696771,2004.397519887693,임가공,임가공,2026-12-30,295.0,12개월 미만,523.0
635,9305814,[단종][EX]디더블유이지에프멜라토닝패치(5g*4ea)(썸머에디션),1510,nan,7040.0,MMZ,0.0,0.0,2004.397519887693,임가공,임가공,2026-12-11,276.0,12개월 미만,523.0
636,9305815,[EX]디더블유이지에프멜라토닝패치1매입(썸머에디션),1510,W,,EFY,14.0,8296.0,592.5714285714286,원데이앰플,기타,,,유효기한 없음,0.0
637,9305818,[EA]디더블유이지에프멜라토닝원데이앰플12ml,1510,nan,5000.0,LFZ,1000.0,3961000.0,3961.0,원데이앰플,12ML,2027-06-24,471.0,18개월 미만,0.0
638,9305857,[EA]베리어리페어마스크(25G*4매입),1510,T,,AAB,5.0,8609.809497515185,1721.961899503037,베리어,베리어,2029-01-15,1042.0,24개월 이상,4407.666666666667
639,9305857,[EA]베리어리페어마스크(25G*4매입),1510,T,,AAB,10.0,17219.61899503037,1721.961899503037,베리어,베리어,2029-01-15,1042.0,24개월 이상,4407.666666666667
640,9305857,[EA]베리어리페어마스크(25G*4매입),1510,T,,AAB,30.0,51658.856985091115,1721.961899503037,베리어,베리어,2029-01-15,1042.0,24개월 이상,4407.666666666667
641,9305857,[EA]베리어리페어마스크(25G*4매입),1510,T,,AAB,8.0,13775.695196024297,1721.961899503037,베리어,베리어,2029-01-15,1042.0,24개월 이상,4407.666666666667
642,9305857,[EA]베리어리페어마스크(25G*4매입),1510,T,,AAB,1.0,1721.961899503037,1721.961899503037,베리어,베리어,2029-01-15,1042.0,24개월 이상,4407.666666666667
643,9305857,[EA]베리어리페어마스크(25G*4매입),1510,W,,AAB,0.0,0.0,1721.961899503037,베리어,베리어,2029-01-15,1042.0,24개월 이상,4407.666666666667
644,9305857,[EA]베리어리페어마스크(25G*4매입),1510,T,,AAB,3.0,5165.8856985091115,1721.961899503037,베리어,베리어,2029-01-15,1042.0,24개월 이상,4407.666666666667
645,9305857,[EA]베리어리페어마스크(25G*4매입),1510,T,,AAB,30.0,51658.856985091115,1721.961899503037,베리어,베리어,2029-01-15,1042.0,24개월 이상,4407.666666666667
646,9305857,[EA]베리어리페어마스크(25G*4매입),1510,T,,AAB,5.0,8609.809497515185,1721.961899503037,베리어,베리어,2029-01-15,1042.0,24개월 이상,4407.666666666667
647,9305857,[EA]베리어리페어마스크(25G*4매입),1510,T,,AAB,40.0,68878.47598012148,1721.961899503037,베리어,베리어,2029-01-15,1042.0,24개월 이상,4407.666666666667
648,9305857,[EA]베리어리페어마스크(25G*4매입),1510,W,,ABA,0.0,0.0,1721.961899503037,베리어,베리어,2028-02-18,710.0,24개월 미만,4407.666666666667
649,9305857,[EA]베리어리페어마스크(25G*4매입),1510,W,,BFA,1.0,1721.961899503037,1721.961899503037,베리어,베리어,2028-06-23,836.0,24개월 이상,4407.666666666667
650,9305857,[EA]베리어리페어마스크(25G*4매입),1510,W,,BFA,0.0,0.0,1721.961899503037,베리어,베리어,2028-06-23,836.0,24개월 이상,4407.666666666667
651,9305857,[EA]베리어리페어마스크(25G*4매입),1510,W,,BFA,0.0,0.0,1721.961899503037,베리어,베리어,2028-06-23,836.0,24개월 이상,4407.666666666667
652,9305857,[EA]베리어리페어마스크(25G*4매입),1510,W,,BFA,0.0,0.0,1721.961899503037,베리어,베리어,2028-06-23,836.0,24개월 이상,4407.666666666667
653,9305857,[EA]베리어리페어마스크(25G*4매입),1510,W,,BFA,0.0,0.0,1721.961899503037,베리어,베리어,2028-06-23,836.0,24개월 이상,4407.666666666667
654,9305857,[EA]베리어리페어마스크(25G*4매입),1510,W,,BFA,0.0,0.0,1721.961899503037,베리어,베리어,2028-06-23,836.0,24개월 이상,4407.666666666667
655,9305857,[EA]베리어리페어마스크(25G*4매입),1510,W,,BHY,0.0,0.0,1721.961899503037,베리어,베리어,2026-08-31,174.0,6개월 미만,4407.666666666667
656,9305857,[EA]베리어리페어마스크(25G*4매입),1510,W,,CEZ,0.0,0.0,1721.961899503037,베리어,베리어,2027-06-12,459.0,18개월 미만,4407.666666666667
657,9305857,[EA]베리어리페어마스크(25G*4매입),1510,W,,DJZ,0.0,0.0,1721.961899503037,베리어,베리어,,,유효기한 없음,4407.666666666667
658,9305857,[EA]베리어리페어마스크(25G*4매입),1510,nan,5000.0,AAB,3601.0,6200784.800110437,1721.961899503037,베리어,베리어,2029-01-15,1042.0,24개월 이상,4407.666666666667
659,9305857,[EA]베리어리페어마스크(25G*4매입),1510,nan,5000.0,ABA,20.0,34439.23799006074,1721.961899503037,베리어,베리어,2028-02-18,710.0,24개월 미만,4407.666666666667
660,9305857,[EA]베리어리페어마스크(25G*4매입),1510,nan,5000.0,BFA,40.0,68878.47598012148,1721.961899503037,베리어,베리어,2028-06-23,836.0,24개월 이상,4407.666666666667
661,9305857,[EA]베리어리페어마스크(25G*4매입),1510,nan,5100.0,0,0.0,0.0,1721.961899503037,베리어,베리어,,,유효기한 없음,4407.666666666667
662,9305857,[EA]베리어리페어마스크(25G*4매입),1510,nan,5100.0,BFA,2.0,3443.923799006074,1721.961899503037,베리어,베리어,2028-06-23,836.0,24개월 이상,4407.666666666667
663,9305857,[EA]베리어리페어마스크(25G*4매입),1510,nan,6040.0,BHY,20.0,34439.23799006074,1721.961899503037,베리어,베리어,2026-08-31,174.0,6개월 미만,4407.666666666667
664,9305857,[EA]베리어리페어마스크(25G*4매입),1510,nan,6090.0,ABZ,123.0,211801.31363887357,1721.961899503037,베리어,베리어,2027-03-04,359.0,12개월 미만,4407.666666666667
665,9305857,[EA]베리어리페어마스크(25G*4매입),1510,nan,6090.0,BHY,0.0,0.0,1721.961899503037,베리어,베리어,2026-08-31,174.0,6개월 미만,4407.666666666667
666,9305857,[EA]베리어리페어마스크(25G*4매입),1510,nan,7030.0,BBZ,8.0,13775.695196024297,1721.961899503037,베리어,베리어,2027-03-04,359.0,12개월 미만,4407.666666666667
667,9305857,[EA]베리어리페어마스크(25G*4매입),1510,nan,7040.0,CEZ,1450.0,2496844.754279404,1721.961899503037,베리어,베리어,2027-06-12,459.0,18개월 미만,4407.666666666667
668,9305857,[EA]베리어리페어마스크(25G*4매입),1510,nan,7060.0,BFA,32.0,55102.78078409719,1721.961899503037,베리어,베리어,2028-06-23,836.0,24개월 이상,4407.666666666667
669,9305857,[EA]베리어리페어마스크(25G*4매입),1510,nan,7080.0,ABA,4.0,6887.847598012148,1721.961899503037,베리어,베리어,2028-02-18,710.0,24개월 미만,4407.666666666667
670,9305858,[EA]베리어리페어미스트60ML,1510,W,,ABZ,0.0,0.0,3341.170417193426,베리어,베리어,2027-03-04,359.0,12개월 미만,1892.3333333333333
671,9305858,[EA]베리어리페어미스트60ML,1510,W,,ACA,0.0,0.0,3341.170417193426,베리어,베리어,2028-03-25,746.0,24개월 이상,1892.3333333333333
672,9305858,[EA]베리어리페어미스트60ML,1510,W,,ACA,0.0,0.0,3341.170417193426,베리어,베리어,2028-03-25,746.0,24개월 이상,1892.3333333333333
673,9305858,[EA]베리어리페어미스트60ML,1510,W,,AGY,0.0,0.0,3341.170417193426,베리어,베리어,,,유효기한 없음,1892.3333333333333
674,9305858,[EA]베리어리페어미스트60ML,1510,T,,BGA,10.0,33411.70417193426,3341.170417193426,베리어,베리어,2028-07-22,865.0,24개월 이상,1892.3333333333333
675,9305858,[EA]베리어리페어미스트60ML,1510,W,,BGA,0.0,0.0,3341.170417193426,베리어,베리어,2028-07-22,865.0,24개월 이상,1892.3333333333333
676,9305858,[EA]베리어리페어미스트60ML,1510,T,,BGA,6.0,20047.02250316056,3341.170417193426,베리어,베리어,2028-07-22,865.0,24개월 이상,1892.3333333333333
677,9305858,[EA]베리어리페어미스트60ML,1510,W,,BGA,0.0,0.0,3341.170417193426,베리어,베리어,2028-07-22,865.0,24개월 이상,1892.3333333333333
678,9305858,[EA]베리어리페어미스트60ML,1510,T,,BGA,1.0,3341.170417193426,3341.170417193426,베리어,베리어,2028-07-22,865.0,24개월 이상,1892.3333333333333
679,9305858,[EA]베리어리페어미스트60ML,1510,W,,BGA,0.0,0.0,3341.170417193426,베리어,베리어,2028-07-22,865.0,24개월 이상,1892.3333333333333
680,9305858,[EA]베리어리페어미스트60ML,1510,W,,BGA,1.0,3341.170417193426,3341.170417193426,베리어,베리어,2028-07-22,865.0,24개월 이상,1892.3333333333333
681,9305858,[EA]베리어리페어미스트60ML,1510,W,,BGA,0.0,0.0,3341.170417193426,베리어,베리어,2028-07-22,865.0,24개월 이상,1892.3333333333333
682,9305858,[EA]베리어리페어미스트60ML,1510,W,,BGA,0.0,0.0,3341.170417193426,베리어,베리어,2028-07-22,865.0,24개월 이상,1892.3333333333333
683,9305858,[EA]베리어리페어미스트60ML,1510,W,,BGA,0.0,0.0,3341.170417193426,베리어,베리어,2028-07-22,865.0,24개월 이상,1892.3333333333333
684,9305858,[EA]베리어리페어미스트60ML,1510,T,,BGA,3.0,10023.51125158028,3341.170417193426,베리어,베리어,2028-07-22,865.0,24개월 이상,1892.3333333333333
685,9305858,[EA]베리어리페어미스트60ML,1510,W,,BGZ,0.0,0.0,3341.170417193426,베리어,베리어,2027-08-20,528.0,18개월 미만,1892.3333333333333
686,9305858,[EA]베리어리페어미스트60ML,1510,W,,BLY,0.0,0.0,3341.170417193426,베리어,베리어,,,유효기한 없음,1892.3333333333333
687,9305858,[EA]베리어리페어미스트60ML,1510,nan,5000.0,BGA,1056.0,3528275.960556258,3341.170417193426,베리어,베리어,2028-07-22,865.0,24개월 이상,1892.3333333333333
688,9305858,[EA]베리어리페어미스트60ML,1510,nan,5000.0,CHA,5080.0,16973145.719342604,3341.170417193426,베리어,베리어,2029-01-18,1045.0,24개월 이상,1892.3333333333333
689,9305858,[EA]베리어리페어미스트60ML,1510,nan,5100.0,0,0.0,0.0,3341.170417193426,베리어,베리어,,,유효기한 없음,1892.3333333333333
